article_id,caption,image_path
0621523016,Melange Dark Blue Polo shirt for male,0621523016.jpg
0621523018,Solid Dark Green Polo shirt for male,0621523018.jpg
0621525001,Melange Grey Shorts for male,0621525001.jpg
0621525002,Placement print Dark Green Shorts for male,0621525002.jpg
0621525003,All over pattern Black Shorts for male,0621525003.jpg
0621530001,women's Solid Black Blouse,0621530001.jpg
0621555003,women's Solid Dark Pink Dress,0621555003.jpg
0621555004,women's All over pattern Black Dress,0621555004.jpg
0621558004,women's Check Light Beige Dress,0621558004.jpg
0621558005,women's Solid Light Blue Dress,0621558005.jpg
0621612004,Solid Dark Blue Trousers for male,0621612004.jpg
0621683001,women's Jacquard Dark Orange Blouse,0621683001.jpg
0621683003,women's Solid Light Blue Blouse,0621683003.jpg
0621683004,women's Embroidery White Blouse,0621683004.jpg
0621706001,women's Embroidery White Blouse,0621706001.jpg
0621706002,women's Embroidery Dark Blue Blouse,0621706002.jpg
0621723003,Melange Dark Grey Sweater for male,0621723003.jpg
0621723004,Solid Greenish Khaki Sweater for male,0621723004.jpg
0621729003,All over pattern White Shirt for male,0621729003.jpg
0621734003,All over pattern Dark Pink Shirt for male,0621734003.jpg
0621735008,Solid Blue Shirt for male,0621735008.jpg
0621735009,Stripe Light Blue Shirt for male,0621735009.jpg
0621735012,Solid White Shirt for male,0621735012.jpg
0621735013,Solid Light Blue Shirt for male,0621735013.jpg
0621735014,Solid Purple Shirt for male,0621735014.jpg
0621735015,Solid Greenish Khaki Shirt for male,0621735015.jpg
0621735016,Solid Black Shirt for male,0621735016.jpg
0621746001,women's Solid Black Shorts,0621746001.jpg
0621746002,women's Solid Dark Green Shorts,0621746002.jpg
0621746003,women's Solid Light Beige Shorts,0621746003.jpg
0621749001,women's Solid Black Shorts,0621749001.jpg
0621757003,women's Solid Black Swimsuit,0621757003.jpg
0621759001,women's Solid Green Bikini top,0621759001.jpg
0621759002,women's Solid Black Bikini top,0621759002.jpg
0621759003,women's Solid White Bikini top,0621759003.jpg
0621759009,women's Solid Other Pink Bikini top,0621759009.jpg
0621760001,women's Solid Green Swimwear bottom,0621760001.jpg
0621760005,women's Solid Black Swimwear bottom,0621760005.jpg
0621760008,women's Solid White Swimwear bottom,0621760008.jpg
0621760009,women's Solid Other Pink Swimwear bottom,0621760009.jpg
0621780001,women's Metallic Silver Sandals,0621780001.jpg
0621780004,women's Solid Black Sandals,0621780004.jpg
0621800001,Placement print Light Yellow Sweater,0621800001.jpg
0621827001,women's All over pattern Dark Blue Trousers,0621827001.jpg
0621829001,women's Stripe Dark Blue Dress,0621829001.jpg
0621829002,women's Solid Red Dress,0621829002.jpg
0621829003,women's Solid White Dress,0621829003.jpg
0621829004,women's Solid Red Dress,0621829004.jpg
0621851001,Solid Dark Blue Top,0621851001.jpg
0621909001,women's Solid Black Top,0621909001.jpg
0621913001,women's Solid Light Pink Jumpsuit/Playsuit,0621913001.jpg
0621913003,women's Solid White Jumpsuit/Playsuit,0621913003.jpg
0621915001,women's Solid Dark Orange Sandals,0621915001.jpg
0621915002,women's Solid Yellowish Brown Sandals,0621915002.jpg
0621915003,women's Solid Black Sandals,0621915003.jpg
0621915004,women's Glittering/Metallic Gold Sandals,0621915004.jpg
0621915005,women's Solid Yellowish Brown Sandals,0621915005.jpg
0621915006,women's Solid White Sandals,0621915006.jpg
0621931001,Application/3D Beige Sweater,0621931001.jpg
0621939007,women's All over pattern Blue Dress,0621939007.jpg
0621939010,women's Solid Red Dress,0621939010.jpg
0621959001,women's Solid Off White Sweater,0621959001.jpg
0621963001,women's All over pattern Dark Green Dress,0621963001.jpg
0621963002,women's All over pattern Yellow Dress,0621963002.jpg
0621966001,Glittering/Metallic Black Sweater,0621966001.jpg
0621972001,women's Solid White Blouse,0621972001.jpg
0621972002,women's All over pattern Light Blue Blouse,0621972002.jpg
0621972004,women's All over pattern Red Blouse,0621972004.jpg
0621972005,women's All over pattern Dark Blue Blouse,0621972005.jpg
0621976001,women's Stripe Black Blouse,0621976001.jpg
0621989001,women's Solid White Blouse,0621989001.jpg
0621989002,women's Solid Black Blouse,0621989002.jpg
0622014001,Solid Dark Blue Sweater,0622014001.jpg
0622017002,Solid Black Jacket for male,0622017002.jpg
0622026001,women's All over pattern Light Green Dress,0622026001.jpg
0622026002,women's All over pattern White Dress,0622026002.jpg
0622041001,women's Solid Light Pink Blouse,0622041001.jpg
0622043001,women's Embroidery White Blouse,0622043001.jpg
0622043003,women's All over pattern Black Blouse,0622043003.jpg
0622043006,women's All over pattern White Blouse,0622043006.jpg
0622043008,women's Stripe Light Blue Blouse,0622043008.jpg
0622046001,women's Solid Dark Turquoise Blouse,0622046001.jpg
0622046002,women's Solid Black Blouse,0622046002.jpg
0622046005,women's Solid Light Pink Blouse,0622046005.jpg
0622052001,women's Solid White Blouse,0622052001.jpg
0622060001,women's Solid Orange Vest top,0622060001.jpg
0622060002,women's Solid Black Vest top,0622060002.jpg
0622060003,women's Solid Pink Vest top,0622060003.jpg
0622068001,Colour blocking Dark Blue T-shirt,0622068001.jpg
0622078003,women's Solid White Blouse,0622078003.jpg
0622078005,women's Solid Light Beige Blouse,0622078005.jpg
0622093004,women's Solid Light Blue Blouse,0622093004.jpg
0622093005,women's Solid Beige Blouse,0622093005.jpg
0622101003,women's Solid White Blouse,0622101003.jpg
0622106001,women's Lace Off White Dress,0622106001.jpg
0622116003,Jacquard Dark Blue Cardigan for male,0622116003.jpg
0622117001,Melange Dark Blue Sweater for male,0622117001.jpg
0622126002,Solid Dark Blue Other shoe for male,0622126002.jpg
0622126003,Solid Greyish Beige Other shoe for male,0622126003.jpg
0622141004,Other pattern Dark Grey Other shoe for male,0622141004.jpg
0622141005,Solid Black Other shoe for male,0622141005.jpg
0622141006,Embroidery Black Other shoe for male,0622141006.jpg
0622141008,Embroidery Black Other shoe for male,0622141008.jpg
0622141009,Solid Yellowish Brown Other shoe for male,0622141009.jpg
0622159001,women's Solid Black Trousers,0622159001.jpg
0622159002,women's Melange Grey Trousers,0622159002.jpg
0622162001,women's Solid Black Sweater,0622162001.jpg
0622162002,women's Melange Grey Sweater,0622162002.jpg
0622192001,women's Solid Black Top,0622192001.jpg
0622192002,women's Solid Off White Top,0622192002.jpg
0622211001,Melange Dark Grey Vest top for male,0622211001.jpg
0622211003,Melange Dark Blue Vest top for male,0622211003.jpg
0622213001,Solid Black Hoodie for male,0622213001.jpg
0622213002,Solid Dark Blue Hoodie for male,0622213002.jpg
0622220001,Solid Black Sneakers for male,0622220001.jpg
0622220003,Solid White Sneakers for male,0622220003.jpg
0622220004,Solid Red Sneakers for male,0622220004.jpg
0622220007,Solid Dark Blue Sneakers for male,0622220007.jpg
0622220011,Solid Yellow Sneakers for male,0622220011.jpg
0622220013,Solid Dark Beige Sneakers for male,0622220013.jpg
0622220014,Solid White Sneakers for male,0622220014.jpg
0622220015,Solid Black Sneakers for male,0622220015.jpg
0622220017,Solid Black Sneakers for male,0622220017.jpg
0622228001,women's Solid Light Orange Top,0622228001.jpg
0622228002,women's Solid Dark Blue Top,0622228002.jpg
0622238004,Solid Black Sweater,0622238004.jpg
0622238007,Solid Light Pink Sweater,0622238007.jpg
0622238008,Solid White Sweater,0622238008.jpg
0622238009,Solid Light Blue Sweater,0622238009.jpg
0622238014,All over pattern Black Sweater,0622238014.jpg
0622238015,All over pattern Yellow Sweater,0622238015.jpg
0622238017,Solid Green Sweater,0622238017.jpg
0622238018,Solid Red Sweater,0622238018.jpg
0622240001,Solid Dark Blue T-shirt,0622240001.jpg
0622240002,Solid Black T-shirt,0622240002.jpg
0622240003,Solid White T-shirt,0622240003.jpg
0622240004,Solid Light Pink T-shirt,0622240004.jpg
0622241002,women's Solid Black Swimwear bottom,0622241002.jpg
0622241003,women's All over pattern Dark Green Swimwear bottom,0622241003.jpg
0622242002,women's Solid Black Bikini top,0622242002.jpg
0622242003,women's All over pattern Dark Green Bikini top,0622242003.jpg
0622257001,women's Lace Off White Dress,0622257001.jpg
0622267001,All over pattern Black Shirt for male,0622267001.jpg
0622271001,women's Solid White Dress,0622271001.jpg
0622276001,women's All over pattern Light Red Dress,0622276001.jpg
0622280001,women's Solid Light Pink Dress,0622280001.jpg
0622280002,women's Solid Light Blue Dress,0622280002.jpg
0622284001,women's Solid Light Yellow Swimsuit,0622284001.jpg
0622284002,women's Solid Black Swimsuit,0622284002.jpg
0622284003,women's All over pattern Black Swimsuit,0622284003.jpg
0622295001,women's Denim Dark Blue Skirt,0622295001.jpg
0622295002,women's Denim Light Blue Skirt,0622295002.jpg
0622295005,women's Denim Black Skirt,0622295005.jpg
0622314001,women's All over pattern Black Blouse,0622314001.jpg
0622314003,women's Solid Light Orange Blouse,0622314003.jpg
0622314008,women's All over pattern Off White Blouse,0622314008.jpg
0622314010,women's All over pattern White Blouse,0622314010.jpg
0622314011,women's All over pattern White Blouse,0622314011.jpg
0622314012,women's All over pattern Light Beige Blouse,0622314012.jpg
0622370001,Solid Dark Blue Hoodie for male,0622370001.jpg
0622370002,Melange Grey Hoodie for male,0622370002.jpg
0622370003,Solid White Hoodie for male,0622370003.jpg
0622370006,Melange Black Hoodie for male,0622370006.jpg
0622371001,Solid Black Sweater for male,0622371001.jpg
0622371003,Solid Off White Sweater for male,0622371003.jpg
0622373003,Solid Beige Coat for male,0622373003.jpg
0622419001,women's Solid Light Beige Jacket,0622419001.jpg
0622444001,women's Solid Black Top,0622444001.jpg
0622444002,women's Dot Black Top,0622444002.jpg
0622444003,women's Dot Black Top,0622444003.jpg
0622464001,women's All over pattern White Top,0622464001.jpg
0622528002,Stripe Black Trousers for male,0622528002.jpg
0622544001,Front print Yellow Sweater for male,0622544001.jpg
0622560001,women's Stripe Off White Trousers,0622560001.jpg
0622598001,women's Solid Black Bikini top,0622598001.jpg
0622600002,women's Solid Black Swimwear bottom,0622600002.jpg
0622611003,women's Solid Other Pink T-shirt,0622611003.jpg
0622611005,women's Solid White T-shirt,0622611005.jpg
0622617001,women's Colour blocking Black Shorts,0622617001.jpg
0622617002,women's Colour blocking Other Pink Shorts,0622617002.jpg
0622618004,women's All over pattern Black Leggings,0622618004.jpg
0622619002,women's Colour blocking Dark Purple Leggings,0622619002.jpg
0622678001,women's Application/3D Black Sweater,0622678001.jpg
0622678003,women's Melange Grey Sweater,0622678003.jpg
0622678005,women's Embroidery Light Pink Sweater,0622678005.jpg
0622710001,women's Solid Greenish Khaki Bikini top,0622710001.jpg
0622743001,women's Solid Black Leggings,0622743001.jpg
0622743002,women's Solid Dark Purple Leggings,0622743002.jpg
0622743003,women's Colour blocking Dark Grey Leggings,0622743003.jpg
0622743004,women's Mixed solid/pattern Black Leggings,0622743004.jpg
0622744002,women's Other structure Dark Blue Leggings,0622744002.jpg
0622745001,women's Solid Light Pink Trousers,0622745001.jpg
0622745003,women's Solid Black Trousers,0622745003.jpg
0622798001,women's Dot Dark Blue Sweater,0622798001.jpg
0622845001,women's Solid Greenish Khaki T-shirt,0622845001.jpg
0622845004,women's Solid Light Red T-shirt,0622845004.jpg
0622885002,women's All over pattern Light Pink Dress,0622885002.jpg
0622890001,women's Embroidery White T-shirt,0622890001.jpg
0622890003,women's Embroidery Light Purple T-shirt,0622890003.jpg
0622893001,women's Embroidery White Blouse,0622893001.jpg
0622895001,Solid Blue Trousers,0622895001.jpg
0622896001,Solid Black Trousers,0622896001.jpg
0622896002,Solid Light Blue Trousers,0622896002.jpg
0622902001,women's Solid Black Top,0622902001.jpg
0622902002,women's All over pattern Green Top,0622902002.jpg
0622902003,women's All over pattern White Top,0622902003.jpg
0622907001,women's Lace Light Pink Dress,0622907001.jpg
0622907002,women's Lace Light Green Dress,0622907002.jpg
0622947002,All over pattern Light Turquoise Vest top,0622947002.jpg
0622955001,women's Solid Black Boots,0622955001.jpg
0622955002,Solid Black Boots,0622955002.jpg
0622955005,Solid Dark Orange Boots,0622955005.jpg
0622955006,women's Solid Black Boots,0622955006.jpg
0622955007,women's Solid Black Boots,0622955007.jpg
0622955019,women's Solid Dark Red Boots,0622955019.jpg
0622956001,Solid Black Boots,0622956001.jpg
0622956005,Solid Yellowish Brown Boots,0622956005.jpg
0622958001,women's Solid White Sneakers,0622958001.jpg
0622958002,women's Solid Light Pink Sneakers,0622958002.jpg
0622958003,women's Solid Black Sneakers,0622958003.jpg
0622958013,women's Solid White Sneakers,0622958013.jpg
0622958014,women's Solid Beige Sneakers,0622958014.jpg
0622958015,women's Solid Pink Sneakers,0622958015.jpg
0622958016,women's Solid White Sneakers,0622958016.jpg
0622958020,women's Solid Greenish Khaki Sneakers,0622958020.jpg
0622961001,women's Solid Black Boots,0622961001.jpg
0622961002,Solid Grey Boots,0622961002.jpg
0622961003,women's Solid Black Boots,0622961003.jpg
0622961008,women's Solid Black Boots,0622961008.jpg
0622961009,women's Solid White Boots,0622961009.jpg
0622961014,women's Check Off White Boots,0622961014.jpg
0622962001,Solid Black Boots,0622962001.jpg
0622962002,Solid Yellowish Brown Boots,0622962002.jpg
0622963001,women's Solid Black Boots,0622963001.jpg
0622963002,Solid Dark Orange Boots,0622963002.jpg
0622963003,Solid Black Boots,0622963003.jpg
0622963005,women's Solid Yellowish Brown Boots,0622963005.jpg
0622963008,women's Solid Black Boots,0622963008.jpg
0622963013,women's Solid Black Boots,0622963013.jpg
0622964001,Solid Black Sandals,0622964001.jpg
0622964004,Solid Dark Yellow Sandals,0622964004.jpg
0622964005,Solid Pink Sandals,0622964005.jpg
0622966001,women's Solid White Sneakers,0622966001.jpg
0622966002,All over pattern Pink Sneakers,0622966002.jpg
0622966008,women's Solid Light Turquoise Sneakers,0622966008.jpg
0622966009,women's Solid Pink Sneakers,0622966009.jpg
0622966014,women's Solid White Sneakers,0622966014.jpg
0622966015,women's Solid Black Sneakers,0622966015.jpg
0622967001,Solid Black Sandals,0622967001.jpg
0622967002,Solid Light Pink Sandals,0622967002.jpg
0622968001,Solid Black Boots,0622968001.jpg
0622969001,women's Solid Black Boots,0622969001.jpg
0622969002,Solid Black Boots,0622969002.jpg
0622969005,women's Solid Grey Boots,0622969005.jpg
0622969007,women's Solid Beige Boots,0622969007.jpg
0622969013,women's Solid Black Boots,0622969013.jpg
0622969016,women's Solid Light Pink Boots,0622969016.jpg
0622969017,women's Solid Beige Boots,0622969017.jpg
0622970001,Solid Black Sneakers,0622970001.jpg
0622970004,All over pattern Black Sneakers,0622970004.jpg
0623061003,women's Solid Dark Green Swimsuit,0623061003.jpg
0623072001,women's Lace Black Swimsuit,0623072001.jpg
0623085001,Solid Dark Blue Trousers for male,0623085001.jpg
0623115001,Solid Black Boots,0623115001.jpg
0623115003,women's Solid Yellowish Brown Boots,0623115003.jpg
0623115004,Solid Black Boots,0623115004.jpg
0623115005,Solid Black Boots,0623115005.jpg
0623115008,Solid Black Boots,0623115008.jpg
0623146001,women's Solid Beige Jacket,0623146001.jpg
0623153001,women's Solid Orange Blouse,0623153001.jpg
0623194001,women's Solid Greenish Khaki Dress,0623194001.jpg
0623215001,women's Solid Black Trousers,0623215001.jpg
0623218003,Solid Yellowish Brown Trousers for male,0623218003.jpg
0623218004,Solid Dark Blue Trousers for male,0623218004.jpg
0623228002,Embroidery White Sneakers for male,0623228002.jpg
0623228004,Placement print White Sneakers for male,0623228004.jpg
0623248001,Stripe Dark Blue Sandals for male,0623248001.jpg
0623248003,Front print Dark Green Sandals for male,0623248003.jpg
0623248004,Solid Beige Sandals for male,0623248004.jpg
0623248005,Solid Dark Blue Sandals for male,0623248005.jpg
0623248006,Front print Dark Blue Sandals for male,0623248006.jpg
